Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Chain Dog	STBL	ChainDog	Beast/Effect	Earth	4	1600	1100			This card cannot be used as a Synchro Material Monster, except for the Synchro Summon of a Beast-Type monster. If you control 2 face-up Beast-Type monsters, you can Special Summon this card from the Graveyard. If this card is Special Summoned this way, remove it from play when it is removed from the field.
Creation Resonator	STBL	CreationResonator	Fiend/Tuner	Wind	3	800	600			If you control a face-up Level 8 or higher Synchro Monster, you can Special Summon this card from your hand.
Cursed Bill	STBL	CursedBill	Equip Spell							When the equipped monster is destroyed and this card is sent to the Graveyard, inflict damage to the player who controlled the equipped monster, equal to the monster's original DEF.
D2 Shield	STBL	D2Shield	Normal Trap							Select 1 face-up Defense Position monster you control. Its DEF becomes double its original DEF.
Dance Princess of the Ice Barrier	STBL	DancePrincessoftheIceBarrier	Spellcaster/Effect	Water	4	1700	900			Once per turn, if you control another face-up "Ice Barrier" monster, you can reveal any number of “Ice Barrier” monsters in your hand to select an equal number of Set Spell/Trap cards your opponent controls. Return the selected Set Spell/Trap cards your opponent controls to the hand.
Dark Trap Hole	STBL	DarkTrapHole	Normal Trap							Activate only when your opponent Special Summons 2 or more monsters face-up. Send all of those monsters to the Graveyard. Then, send all monsters in the opponent's hand and Deck to the Graveyard that have the same name as either of those monsters.
Darkworld Shackles	STBL	DarkworldShackles	Equip Spell							The equipped monster cannot attack, and its ATK and DEF become 100. During each of your Standby Phase, inflict 500 damage to the controller of the equipped monster.
Defenders Intersect	STBL	DefendersIntersect	Normal Trap							Activate only during the Battle Phase. Defense Position monsters your opponent controls are changed to face-up Attack Position, and their effects are negated.
Delg the Dark Monarch	STBL	DelgtheDarkMonarch	Spellcaster/Effect	Dark	6	2400	1000			When this card is Normal or Special Summoned, you can select up to 2 cards in your opponent's Graveyard, remove them from play. Then send the same number of cards from the top of their Deck to the Graveyard. During the turn it is Normal or Special Summoned, this card cannot attack.
Different Dimension Ground	STBL	DifferentDimensionGround	Normal Trap							This turn, any monster sent to the Graveyard is removed from play instead.
Dragunity Knight - Gae Dearg	STBL	DragunityKnightGaeDearg	Dragon/Synchro/Effect	Wind	6	2400	800			1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters Once per turn, during your Main Phase, you can add 1 Level 4 or lower Dragon-Type or Winged Beast-Type monster from your Deck to your hand. Then discard 1 Dragon-Type or Winged Beast-Type monster.
Dragunity Knight - Vajrayana	STBL	DragunityKnightVajrayana	Dragon/Synchro/Effect	Wind	6	1900	1200			1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters  When this card is Synchro Summoned, you can select 1 Level 3 or lower Dragon-Type "Dragunity" monster in your Graveyard and equip it to this card as an Equip Card. Once per turn, you can send 1 Equip Card equipped to this card to the Graveyard to double this card's ATK until the End Phase.
Droll & Lock Bird	STBL	DrollLockBird	Spellcaster/Effect	Wind	1	0	0			If your opponent adds a card(s) from their Deck to their hand, except during the Draw Phase, you can send this card from your hand to the Graveyard. For the rest of this turn, neither player can add card(s) from their Deck to their hand. (Drawing cards is also considered as "adding a card to the hand.")
Exterio's Fang	STBL	ExteriosFang	Counter Trap							Activate only if you control a face-up "Naturia" monster and have at least 1 card in your hand. Negate the activation of an opponent's Spell/Trap Card and destroy it. Then, send 1 card from your hand to the Graveyard.
Extra Veiler	STBL	ExtraVeiler	Spellcaster/Effect	Light	2	600	200			When your opponent Special Summons a monster(s), you can Special Summon this card from your hand. During the turn this card is Special Summoned by this effect, your opponent takes any effect damage you would have taken from their card effects, instead.
Formula Synchron	STBL	FormulaSynchron	Machine/Synchro/Tuner	Light	2	200	1500		A1/T1	1 Tuner + 1 non-Tuner Monster When this card is Synchro Summoned, you can draw 1 card. During your opponent's Main Phase, you can Synchro Summon using this face-up card you control as a Synchro Material Monster.
Gaia Drake, the Universal Force	STBL	GaiaDraketheUniversalForce	Beast-Warrior/Fusion/Effect	Earth	10	3500	2800			1 "Gaia Knight, the Force of Earth" + 1 non-Effect Synchro Monster This card cannot be targeted by, or destroyed by, the effects of Effect Monsters.
Genex Ally Axel	STBL	GenexAllyAxel	Machine/Synchro/Effect	Dark	8	2600	2000			1 "Genex" Tuner + 1 or more non-Tuner monsters  Once per turn, you can discard 1 card to select 1 Level 4 or lower Machine-Type monster from your Graveyard, and Special Summon it. The ATK of that monster is doubled until the End Phase, but it cannot attack your opponent directly. Remove that monster from play during your End Phase.
Genex Ally Duradark	STBL	GenexAllyDuradark	Machine/Effect	Dark	4	1800	200			Once per turn, during your Main Phase, you can select 1 face-up Attack Position monster your opponent controls with the same Attribute as this card, and destroy it. This card cannot attack the turn you activate this effect.
Glow-Up Bulb	STBL	GlowUpBulb	Plant/Tuner	Earth	1	100	100			You can send the top card of your Deck to the Graveyard and Special Summon this card from the Graveyard. Each player can only use the effect of "Glow-Up Bulb" once per Duel.
Golden Gearbox	STBL	GoldenGearbox	Quick-Play Spell							Select 1 face-up "Karakuri" monster on the field. It gains 500 ATK and 1500 DEF, until the End Phase.
Gravekeeper's Recruiter	STBL	GravekeepersRecruiter	Spellcaster/Effect	Dark	3	1200	1500			When this card you control is sent to your Graveyard, add 1 "Gravekeeper's" monster with 1500 or less DEF from your Deck to your hand.
Gravity Collapse	STBL	GravityCollapse	Counter Trap							Activate by sending 1 face-up Synchro Monster you control to the Graveyard when your opponent Summons a monster. Negate the Summon and destroy that card. Your opponent cannot Summon a monster until the End Phase of this turn.
Half Counter	STBL	HalfCounter	Normal Trap							Activate only during damage calculation if a monster you control is being attacked. The attack target monster you control gains ATK equal to half the original ATK of the attacking monster, until the End Phase.
Heat Wave	STBL	HeatWave	Normal Spell							This card can only be activated at the start of Main Phase 1. Neither player can Normal or Special Summon an Effect Monsters, until your next Draw Phase.
Karakuri Anatomy	STBL	KarakuriAnatomy	Continuous Spell							Each time a "Karakuri" monster's battle position is changed, place 1 Karakuri Counter on this card (max. 2). You can send this card from the field to the Graveyard to draw 1 card for each Karakuri Counter on this card.
Karakuri Barrel mdl 96 "Shinkuro"	STBL	KarakuriBarrelmdl96Shinkuro	Machine/Tuner	Earth	2	400	400			This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. Once per turn, this card cannot be destroyed by battle.
Karakuri Bushi mdl 6318 "Muzanichiha"	STBL	KarakuriBushimdl6318Muzanichiha	Machine/Effect	Earth	4	1800	600			This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. If another "Karakuri" monster on the field is destroyed, this card gains 400 ATK.
Karakuri Klock	STBL	KarakuriKlock	Normal Trap							Activate only when a face-up Defense Position "Karakuri" monster is selected as an attack target. Destroy all face-up monsters your opponent controls.
Karakuri Merchant mdl 177 "Inashichi"	STBL	KarakuriMerchantmdl177Inashichi	Machine/Effect	Earth	2	500	1500			This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. When this card is Normal Summoned, you can add 1 "Karakuri" card from your Deck to your hand.
Karakuri Ninja mdl 339 "Sazank"	STBL	KarakuriNinjamdl339Sazank	Machine/Effect	Earth	3	1200	1200			This card must attack if able. When this face-up Attack Position card is selected as an attack target, change it to Defense Position. When this card is flipped face-up, select 1 face-up monster on the field, and send it to the Graveyard. During the turn this card is flipped face-up, it can attack your opponent directly.
Karakuri Shogun mdl 00 "Burei"	STBL	KarakuriShogunmdl00Burei	Machine/Synchro/Effect	Earth	7	2600	1900			1 Tuner + 1 or more non-Tuner Machine-Type monsters  When this card is Synchro Summoned, you can Special Summon 1 "Karakuri" monster from your Deck. Once per turn, you can select 1 monster on the field, and change its battle position.
Karakuri Showdown Castle	STBL	KarakuriShowdownCastle	Field Spell							When a face-up "Karakuri" monster you control selects an opponent's face-up monster as an attack target, you can change the target's battle position. When this face-up card on the field is destroyed and sent to the Graveyard, you can select 1 Level 4 or higher "Karakuri" monster in your Graveyard, and Special Summon it.
Karakuri Soldier mdl 236 "Nisamu"	STBL	KarakuriSoldiermdl236Nisamu	Machine/Effect	Earth	4	1400	200			This card must attack if able. When this face-up Attack Position card on the field is selected as an attack target, change it to Defense Position. When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 Level 4 or lower "Karakuri" monster from your Deck in face-up Attack Position.
Karakuri Spider	STBL	KarakuriSpider	Machine/Effect	Earth	2	400	500			If this card attacks a DARK monster, destroy the attack target after damage calculation.
Karakuri Strategist mdl 248 "Nishipachi"	STBL	KarakuriStrategistmdl248Nishipachi	Machine/Tuner	Earth	3	500	1600			This card must attack if able. When this face-up Attack Position card is selected as an attack target, change it to Defense Position. When this card is Normal or Special Summoned, select 1 monster on the field and change its battle position.
Karakuri Trick House	STBL	KarakuriTrickHouse	Normal Trap							Activate only when the battle position of a face-up "Karakuri" monster you control is changed . Select 1 card on the field, and destroy it.
Koa'ki Meiru Wall	STBL	KoakiMeiruWall	Rock/Effect	Earth	4	1900	1200			During each of your End Phases, destroy this card unless you send 1 "Iron Core of Koa'ki Meiru" from your hand to the Graveyard or reveal 1 Rock-Type monster in your hand. You can Tribute this card to negate the activation of an opponent's Spell Card and destroy that card.
