Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Kaiser Sea Horse	SDRL	KaiserSeaHorse	Sea Serpent/Effect	Light	4	1700	1650			If you Tribute Summon a LIGHT monster, you can treat this 1 monster as 2 Tribute Monsters for the Tribute Summon.
Malevolent Catastrophe	SDRL	MalevolentCatastrophe	Normal Trap							Activate only when your opponent's monster declares an attack. Destroy all Spell and Trap Cards.
Premature Burial	SDRL	PrematureBurial	Equip Spell						A0/T1	Pay 800 Life Points. Select 1 monster from your Graveyard, Special Summon it on the field in face-up Attack Position, and equip it with this card. When this card is destroyed, destroy the equipped monster.
Spear Cretin	SDRL	SpearCretin	Fiend/Effect	Dark	2	500	500			FLIP: When this card is sent to the Graveyard after being flipped, each player Special Summons 1 monster from their Graveyard in face-up Attack Position or face-down Defense Position.
Trade-In	SDRL	TradeIn	Normal Spell							Discard 1 Level 8 monster. Draw 2 cards.
Breaker the Magical Warrior	SDSC	BreakertheMagicalWarrior	Spellcaster/Effect	Dark	4	1600	1000			When this card is Normal Summoned, put 1 Spell Counter on it (max. 1). This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 Spell or Trap Card on the field.
Dark Red Enchanter	SDSC	DarkRedEnchanter	Spellcaster/Effect	Dark	6	1700	2200			When this card is Normal Summoned, put 2 Spell Counters on it. Each time a Spell Card is activated, put 1 Spell Counter on this card. It gains 300 ATK for each Spell Counter on it. Once per turn, you can remove 2 Spell Counters from this card to make your opponent discard 1 random card.
Defender, The Magical Knight	SDSC	DefenderTheMagicalKnight	Spellcaster/Effect	Light	4	1600	2000			When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). Once per turn, if a face-up Spellcaster-Type monster(s) would be destroyed, you can remove 1 Spell Counter from a card you control for each of those monsters instead.
Disenchanter	SDSC	Disenchanter	Spellcaster/Effect	Light	5	2000	2300			Once per turn, You can remove 1 Spell Counter from anywhere on the field to return 1 face-up Spell Card to its owner's hand.
Endymion, The Master Magician	SDSC	EndymionTheMasterMagician	Spellcaster/Effect	Dark	7	2700	1700			You can Special Summon this card from your hand or Graveyard by removing 6 Spell Counters from a "Magical Citadel of Endymion" you control. When you do, add 1 Spell Card from your Graveyard to your hand. Once per turn, You can discard 1 Spell Card to destroy 1 card on the field.
Field Barrier	SDSC	FieldBarrier	Continuous Spell							Field Spell Cards cannot be destroyed. Also, a new Field Spell Card cannot be activated. You can only control 1 face-up "Field Barrier" at a time.
Magical Citadel of Endymion	SDSC	MagicalCitadelofEndymion	Field Spell							Each time a Spell Card is activated, place 1 Spell Counter on this card. When a card with a Spell Counter(s) is destroyed, place its Spell Counters on this card. Once per turn, if you would activate a card's effect by removing a Spell Counter(s) from cards you control, you can remove Spell Counters from this card instead. If this card would be destroyed, you can remove 1 Spell Counter from this card instead.
Magical Marionette	SDSC	MagicalMarionette	Spellcaster/Effect	Dark	5	2000	1000			Each time you or your opponent activates 1 Spell Card put 1 Spell Counter on this card. Increase the ATK of this monster by 200 points for each Spell Counter on this card. Also, you can remove 2 Spell Counters from this card to destroy 1 monster on the field.
Magical Plant Mandragola	SDSC	MagicalPlantMandragola	Spellcaster/Effect	Dark	2	500	200			FLIP: Put 1 Spell Counter on each face-up card on the field that you can put a Spell Counter on.
Skilled Dark Magician	SDSC	SkilledDarkMagician	Spellcaster/Effect	Dark	4	1900	1700			Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card (max. 3). By Tributing this card with 3 Spell Counters on it, Special Summon 1 "Dark Magician" from your hand, Deck, or Graveyard.
Spell Power Grasp	SDSC	SpellPowerGrasp	Normal Spell							Place 1 Spell Counter on a face-up card that you can place a Spell Counter on. Then you can add 1 "Spell Power Grasp" from your Deck to your hand. You can only activate 1 "Spell Power Grasp" per turn.
Summoner Monk	SDSC	SummonerMonk	Spellcaster/Effect	Dark	4	800	1600		A2/T2	This card cannot be Tributed. When this card is Normal or Flip Summoned, it is changed to Defense Position. Once per turn, you can discard 1 Spell Card to Special Summon 1 Level 4 monster from your Deck. It cannot attack this turn.
Evocator Chevalier	SDWS	EvocatorChevalier	Warrior/Gemini	Fire	4	1900	900			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: You can send 1 face-up Equip Card you control to the Graveyard to destroy 1 card your opponent controls.
Featherizer	SDWS	Featherizer	Spellcaster/Effect	Wind	2	700	1100			When this card is destroyed by battle and sent to the Graveyard, you can send 1 Gemini Monster from your Deck to the Graveyard and draw 1 card.
Gemini Soldier	SDWS	GeminiSoldier	Warrior/Gemini	Wind	2	500	300			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it again to have it be treated as an Effect Monster with this effect. Once per turn, if this card would be destroyed by battle, it is not destroyed. If this card battles, after Damage calculation, you can Special Summon 1 Level 4 or lower Gemini Monster from your Deck, except "Gemini Soldier".
Hidden Armory	SDWS	HiddenArmory	Normal Spell							Send 1 card from the top of your Deck to the Graveyard. Add 1 Equip Spell Card from your Deck or Graveyard to your hand. You cannot Normal Summon or Set the turn you activate this effect.
Phoenix Gearfried	SDWS	PhoenixGearfried	Warrior/Gemini	Fire	8	2800	2200			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: When your opponent activates a Spell Card, you can select 1 Gemini Monster from your Graveyard and Special Summon it. Also, you can send 1 face-up Equip Card you control to the Graveyard to negate the activation of a Spell or Trap Card that targets a monster on the field and destroy it.
Supervise	SDWS	Supervise	Equip Spell							Equip only to a Gemini Monster. It is treated as an Effect Monster, and gains its effect(s). When this face-up card on the field is sent to the Graveyard, select and Special Summon 1 Normal Monster from your Graveyard.
Ancient Elf	SDY	AncientElf	Spellcaster	Light	4	1450	1200			This elf is rumored to have lived for thousands of years. He leads an army of spirits against his enemies.
Ansatsu	SDY	Ansatsu	Warrior	Earth	5	1700	1200			A silent and deadly warrior specializing in assassinations.
Baron of the Fiend Sword	SDY	BaronoftheFiendSword	Fiend	Dark	4	1550	800			An aristocrat who wields a sword possessed by a malicious spirit that preys on the weak.
Book of Secret Arts	SDY	BookofSecretArts	Equip Spell							A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.
Card Destruction	SDY	CardDestruction	Normal Spell						A1/T1	You and your opponent discard your entire hands and draw the same number of cards from your respective Decks that you discarded.
Claw Reacher	SDY	ClawReacher	Fiend	Dark	3	1000	800			Stretching arms and razor-sharp claws make this monster a formidable opponent.
Curse of Dragon	SDY	CurseofDragon	Dragon	Dark	5	2000	1500			A wicked dragon that taps into dark forces to execute a powerful attack.
Doma The Angel of Silence	SDY	DomaTheAngelofSilence	Fairy	Dark	5	1600	1400			This fairy rules over death, and administers it when necessary.
Dragon Zombie	SDY	DragonZombie	Zombie	Dark	3	1600	0			A dragon revived by sorcery. Its breath is highly corrosive.
Great White	SDY	GreatWhite	Fish	Water	4	1600	800			A giant white shark with razor-sharp teeth.
Magical Ghost	SDY	MagicalGhost	Zombie	Dark	4	1300	1400			This creature casts a spell of terror and confusion just before attacking its enemies.
Man-Eating Treasure Chest	SDY	ManEatingTreasureChest	Fiend	Dark	4	1600	1000			A monster disguised as a treasure chest that is known to attack the unwary adventurer.
Neo the Magic Swordsman	SDY	NeotheMagicSwordsman	Spellcaster	Light	4	1700	1000			A dimensional drifter who not only practices sorcery, but is also a sword and martial arts master.
Sorcerer of the Doomed	SDY	SorcereroftheDoomed	Spellcaster	Dark	4	1450	1200			A slave of the dark arts, this sorcerer is a master of death-dealing spells.
Sword of Dark Destruction	SDY	SwordofDarkDestruction	Equip Spell							A DARK monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
The Stern Mystic	SDY	TheSternMystic	Spellcaster/Effect	Light	4	1500	1200			FLIP: All face-down cards on the field are turned face-up, and then returned to their original positions. No card effects are activated when cards are turned face-up.
Witty Phantom	SDY	WittyPhantom	Fiend	Dark	4	1400	1300			Dressed in a night-black tuxedo, this creature presides over death.
Book of Life	SDZW	BookofLife	Normal Spell							Special Summon 1 Zombie-Type monster from your Graveyard in face-up Attack or Defense Position and remove 1 monster in your opponent's Graveyard from play.
Imperial Iron Wall	SDZW	ImperialIronWall	Continuous Trap							Cards cannot be removed from play.
Malevolent Mech - Goku En	SDZW	MalevolentMechGokuEn	Zombie/Effect	Light	6	2400	1400			You can Normal Summon this card without Tributing. If you do, this card is sent to the Graveyard during the End Phase if it is the only Zombie-Type monster on the field. When it is sent to the Graveyard by this effect, you take damage equal to its ATK.
Marionette Mite	SDZW	MarionetteMite	Insect/Effect	Dark	3	1000	1000			By discarding this card from your hand to the Graveyard, take control of 1 face-up Fiend or Zombie-Type monster your opponent controls until the end of this turn.
Paladin of the Cursed Dragon	SDZW	PaladinoftheCursedDragon	Zombie/Effect	Light	4	1900	1200			Once per turn, you can Special Summon 1 Level 4 or lower Zombie-Type monster that was destroyed by battle from your opponent's Graveyard to your side of the field.
Plague Wolf	SDZW	PlagueWolf	Zombie/Effect	Dark	3	1000	1000			Once per turn, you can change this card's ATK to twice its original ATK. If you do this, destroy this card during the End Phase.
Red-Eyes Zombie Dragon	SDZW	RedEyesZombieDragon	Zombie/Effect	Dark	7	2400	2000			You can Tribute Summon this card in face-up Attack Position by Tributing 1 Zombie-Type monster. When this card destroys a Zombie-Type monster by battle and sends it to the Graveyard, you can Special Summon that monster to your side of the field.
Shrink	SDZW	Shrink	Quick-Play Spell							Select 1 face-up monster on the field. The original ATK of that monster is halved until the end of this turn.
Spell Shattering Arrow	SDZW	SpellShatteringArrow	Quick-Play Spell							Destroy all face-up Spell Cards your opponent controls. For each destroyed Spell Card, inflict 500 damage to your opponent.
Zombie World	SDZW	ZombieWorld	Field Spell							All monsters on the field and in any Graveyard become Zombie-Type monsters. Neither player can Tribute Summon monsters, except Zombie-Type monsters.
Cyber-Stein	SJC	CyberStein	Machine/Effect	Dark	2	700	500		A0/T1	Pay 5000 Life Points. Special Summon 1 Fusion Monster from your Extra Deck to the field in Attack Position.
Des Volstgalph	SJC	DesVolstgalph	Dragon/Effect	Earth	6	2200	1700			Each time this card destroys an opponent's monster as a result of battle and sends it to the graveyard, inflict 500 points of damage to your opponent's life points. Also, each time either player activates a normal or quick-play spell card, increase the ATK of this card by 200 points until the end of the turn. (This effect is even applied during your opponent's turn.)
