Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Necroface	CRMS	Necroface	Zombie/Effect	Dark	4	1200	1800		A1/T1	When this card is Normal Summoned, shuffle all removed from play cards into their owner's Decks. This card gains 100 ATK for each of those cards. When this card is removed from play, both players remove from play the top 5 cards of their Deck.
Night Wing Sorceress	CRMS	NightWingSorceress	Spellcaster/Effect	Wind	3	1300	1200			You can activate "Assault Mode Activate" the turn it is Set.
Nightmare Archfiends	CRMS	NightmareArchfiends	Normal Trap							Tribute 1 monster. Special Summon 3 "Nightmare Archfiend Tokens" (Fiend-Type/DARK/Level 6/ATK 2000/DEF 2000) to your opponent's side of the field in Attack Position. When a "Nightmare Archfiend Token" is destroyed, its controller takes 800 damage.
Planet Pollutant Virus	CRMS	PlanetPollutantVirus	Normal Trap							Tribute 1 "Alien" monster. Destroy all face-up monsters without A-Counters your opponent controls. Until the end of your opponent's 3rd turn after this card's activation, place 1 A-Counter on each monster they Summon.
Prevention Star	CRMS	PreventionStar	Equip Spell							Equip only to a monster you control, if it was changed from face-up Attack Position to face-up Defense Position this turn. Select 1 monster your opponent controls. That monster cannot attack or change its battle position. When the equipped monster is destroyed and this card is sent to the Graveyard, remove from play the selected monster.
Prime Material Falcon	CRMS	PrimeMaterialFalcon	Winged Beast/Effect	Wind	5	2200	800			When an Effect Monster's effect to destroy a Spell or Trap Card(s) on the field is activated, you can send 1 card from your hand to the Graveyard to negate its activation and destroy the card.
Psychic Sword	CRMS	PsychicSword	Equip Spell							Equip only to a Psychic-Type monster. If your Life Points are lower than your opponent's, the equipped monster gains ATK equal to the difference (max. 2000).
Psychic Tuning	CRMS	PsychicTuning	Continuous Trap							Select 1 Psychic-Type monster in your Graveyard and Special Summon it in Attack Position. It is treated as a Tuner monster. When this card is removed from the field, destroy that monster. When that monster is removed from the field destroy this card. When this card is sent to the Graveyard, take damage equal to that monster's Level x 400.
Puppet King	CRMS	PuppetKing	Warrior/Effect	Earth	7	2800	2600			When your opponent adds a Monster Card(s) to their hand, except by drawing, you can Special Summon this card from your hand. If you do, destroy it during your next turn's End Phase.
Raptor Wing Strike	CRMS	RaptorWingStrike	Normal Spell							Return 1 face-up "Blackwing" monster you control to the Deck. Add 1 "Blackwing" monster from your Deck to your hand.
Red Dragon Archfiend-Assault Mode	CRMS	RedDragonArchfiendAssaultMode	Dragon/Effect	Dark	10	3500	2500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with "Assault Mode Activate". If this card attacks, destroy all other monsters after damage calculation. When this card on the field is destroyed, you can Special Summon 1 "Red Dragon Archfiend" from your Graveyard.
Royal Swamp Eel	CRMS	RoyalSwampEel	Fish/Tuner/Effect	Water	4	1700	1200			If this card is used as a Synchro Material Monster, all the other Synchro Material Monsters must be Fish-Type.
Scanner	CRMS	Scanner	Machine/Effect	Light	1	?	?			Once per turn, you can select 1 of your opponent's monsters that is removed from play. Until the End Phase, this card's name is treated as the selected monster's name, and this card has the same Attribute, Level, ATK and DEF as the selected monster. If this card is removed from the field while this effect is applied, remove it from play.
Seed Cannon	CRMS	SeedCannon	Continuous Spell							Each time a Plant-Type monster(s) is Summoned, place 1 Plant Counter on this card (max. 5). You can send this card to the Graveyard to inflict 500 damage to your opponent for each Plant Counter on it.
Shining Silver Force	CRMS	ShiningSilverForce	Counter Trap							Activate only when your opponent activates a Trap Card that inflicts damage. Negate the activate of that card and destroy it and all face-up Spell and Trap Cards your opponent controls.
Six Scrolls of the Samurai	CRMS	SixScrollsoftheSamurai	Quick-Play Spell							Tribute 2 face-up "Six Samurai" monsters. Special Summon 1 "Great Shogun Shien" from your Deck.
Spell Reactor - RE	CRMS	SpellReactorRE	Machine/Effect	Dark	3	1200	900			Once per turn, when your opponent activates a Spell Card, you can destroy the Spell Card and inflict 800 damage to your opponent.
Spirit Force	CRMS	SpiritForce	Normal Trap							Activate only during damage calculation during your opponent's turn. You take no Battle Damage from that battle. Then, you can add 1 Warrior-Type Tuner monster with 1500 or less DEF from your Graveyard to your hand.
Star Blast	CRMS	StarBlast	Normal Spell							Pay any number of Life Points in multiples of 500. Reduce the Level of 1 monster you control or that is in your hand by 1 for each 500 Life Points you paid, until the End Phase.
Submarine Frog	CRMS	SubmarineFrog	Aqua/Effect	Water	2	1200	600			During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Summon Reactor - SK	CRMS	SummonReactorSK	Machine/Effect	Dark	5	2000	1400			The first time a monster(s) is Summoned to your opponent's side of the field each turn, inflict 800 damage to your opponent. During the Battle Phase of the turn this effect is activated, you can negate the attack of 1 monster your opponent controls. You can send 1 face-up "Trap Reactor - Y FI", 1 face-up "Spell Reactor - RE" and this face-up card you control to the Graveyard to Special Summon 1 "Flying Fortress SKY FIRE" from your hand, Deck, or Graveyard.
Super Solar Nutrient	CRMS	SuperSolarNutrient	Continuous Spell							Tribute 1 Level 2 or lower Plant-Type monster, Special Summon 1 Plant-Type monster whose Level is equal to or lower than the Tributed monster's Level +3 from your hand or Deck. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card.
Synchro Change	CRMS	SynchroChange	Normal Spell							Remove from play 1 face-up Synchro Monster you control. Special Summon 1 Synchro Monster from your Extra Deck whose Level is the same as the removed monster's. Its effect(s) is negated.
Telekinetic Power Well	CRMS	TelekineticPowerWell	Quick-Play Spell							Special Summon any number of Level 2 or lower Psychic-Type monsters from your Graveyard. You take damage equal to the total Levels of those monsters x 300.
Tethys, Goddess of Light	CRMS	TethysGoddessofLight	Fairy/Effect	Light	5	2400	1800			When you draw a Fairy-Type monster(s), you can reveal it to your opponent to draw 1 more card.
Totem Dragon	CRMS	TotemDragon	Dragon/Effect	Earth	2	400	200			This card can be treated as 2 Tributes for the Tribute Summon of a Dragon-Type monster. If this card is in your Graveyard during your Standby Phase and you control no monsters, you can Special Summon this card in Attack Position. You cannot activate this effect if there are any monsters in your Graveyard that are not Dragon-Type. If this card is Special Summoned with this effect, remove it from play when it is removed from the field.
Trap Eater	CRMS	TrapEater	Fiend/Tuner/Effect	Dark	4	1900	1600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 1 face-up Trap Card your opponent controls to the Graveyard.
Trap Reactor - Y FI	CRMS	TrapReactorYFI	Machine/Effect	Dark	4	800	1800			Once per turn, when your opponent activates a Trap Card, you can destroy the Trap Card and inflict 800 damage to your opponent.
Trojan Gladiator Beast	CRMS	TrojanGladiatorBeast	Normal Trap							Special Summon 1 "Gladiator Beast" monster from your hand to your opponent's side of the field. Then, draw 1 card.
Turret Warrior	CRMS	TurretWarrior	Warrior/Effect	Earth	5	1200	2000			You can Tribute 1 Warrior-Type monster to Special Summon this card from your hand. If you do, it gains ATK equal to the Tributed monster's original ATK.
Twilight Rose Knight	CRMS	TwilightRoseKnight	Warrior/Tuner/Effect	Dark	3	1000	1000			Your opponent cannot select a Plant-Type monster as an attack target. When this card is Normal Summoned, you can Special Summon 1 Level 4 or lower Plant-Type monster from your hand.
Twin-Sword Marauder	CRMS	TwinSwordMarauder	Warrior/Effect	Dark	4	1600	1000			Once per turn, after this card attacks a Defense Position monster, it can attack once more. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Vengeful Servant	CRMS	VengefulServant	Equip Spell							When control of the equipped monster changes, inflict damage equal to its original ATK to its new owner.
Verdant Sanctuary	CRMS	VerdantSanctuary	Continuous Spell							When a face-up Insect-Type monster is destroyed and sent to the Graveyard, its controller can add 1 Insect-Type monster with the same Level as the destroyed monster from their Deck to their hand.
Violet Witch	CRMS	VioletWitch	Spellcaster/Effect	Dark	4	1100	1200			When this card is destroyed by battle and sent to the Graveyard, add 1 Plant-Type monster with 1500 or less DEF from your Deck to your hand.
Wall of Thorns	CRMS	WallofThorns	Normal Trap							Activate only when a face-up Plant-Type monster you control is selected as an attack target. Destroy all Attack Position monsters your opponent controls.
Zeta Reticulant	CRMS	ZetaReticulant	Fairy/Effect	Dark	7	2400	2100			You can Tribute 1 "Eva Token" to Special Summon this card from your hand. While this card is in your Graveyard, each time a monster(s) your opponent controls is removed from play, Special Summon 1 "Eva Token" (Fiend-Type/DARK/Level 2/ATK 500/DEF 500).
Cyber Archfiend	CRV	CyberArchfiend	Fiend/Effect	Dark	4	1000	2000			At the beginning of your Draw Phase, if you have no cards in your hand, draw 1 more card in addition to the normal draw. During your End Phase, if you have 1 or more card(s) in your hand, destroy this card.
Cybernetic Cyclopean	CRV	CyberneticCyclopean	Beast-Warrior/Effect	Earth	4	1400	1200			While you have no cards in your hand, this card gains 1000 ATK.
Cybernetic Magician	CRV	CyberneticMagician	Spellcaster/Effect	Light	6	2400	1000			Discard 1 card from your hand. The ATK of 1 face-up monster on the field becomes 2000 until the End Phase of this turn.
Cycroid	CRV	Cycroid	Machine	Earth	3	800	1000			The most lovable and friendly of all the Vehicroids. It can arm itself with training wheels!
D.D.M. - Different Dimension Master	CRV	DDMDifferentDimensionMaster	Spellcaster/Effect	Light	5	1700	1500			Discard 1 Spell Card from your hand. Special Summon 1 of your monsters that is currently removed from play. You can only activate this effect once per turn, during your Main Phase.
Des Croaking	CRV	DesCroaking	Normal Spell							Activate only when there are 3 face-up "Des Frog" on your side of the field. Destroy all cards on your opponent's side of the field.
Des Frog	CRV	DesFrog	Aqua/Effect	Water	5	1900	0			When this card is Tribute Summoned successfully, you can Special Summon "Des Frog"(s) from your hand or Deck up to the same number of "T.A.D.P.O.L.E."(s) in your Graveyard.
Dragon's Mirror	CRV	DragonsMirror	Normal Spell							Remove from play, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a Dragon-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon).
Drillroid	CRV	Drillroid	Machine/Effect	Earth	4	1600	1600			If this card attacks a Defense Position monster, destroy the monster with this card's effect without applying damage calculation.
