Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Ultimate Insect LV5	DR3	UltimateInsectLV5	Insect/Effect	Wind	5	2300	900			If this card was Special Summoned by the effect of "Ultimate Insect LV3", as long as this card remains on the field, decrease the ATK of all your opponent's monsters by 500 points. During your Standby Phase, send this face-up card to the Graveyard to Special Summon 1 "Ultimate Insect LV7" from your hand or Deck. (You cannot activate this effect the turn this card is Normal Summoned, Special Summoned, or flipped face-up.)
Unshaven Angler	DR3	UnshavenAngler	Fish/Effect	Water	4	1500	1600			If you Tribute Summon an WATER monster, you can treat this 1 monster as 2 Tribute Monsters for the Tribute Summon.
White Ninja	DR3	WhiteNinja	Warrior/Effect	Light	4	1500	800			FLIP: Destroy 1 Defense Position monster on the field.
Xing Zhen Hu	DR3	XingZhenHu	Continuous Trap							Select 2 Set Spell or Trap Cards on the field and activate this card. As long as this card remains on the field, the selected Spell or Trap cards cannot be activated.
Big Piece Golem	DTP1	BigPieceGolem	Rock/Effect	Earth	5	2100	0			If your opponent controls a monster and you control no monsters, you can Normal Summon this card without Tributing.
Buster Blader	DTP1	BusterBlader	Warrior/Effect	Earth	7	2600	2300			Increase the ATK of this card by 500 points for each Dragon-Type monster on your opponent's side of the field and in your opponent's Graveyard.
Dark Magic Attack	DTP1	DarkMagicAttack	Normal Spell							Activate only while there is a face-up "Dark Magician" on your side of the field. Destroy all Spell and Trap Cards on your opponent's side of the field.
Ghost Gardna	DTP1	GhostGardna	Warrior/Effect	Dark	4	0	1900			When a face-up monster you control is selected as an attack target, you can change the target to this card. When this card is destroyed and sent to the Graveyard, 1 face-up monster your opponent controls loses 1000 ATK, until the End Phase.
Goyo Guardian	DTP1	GoyoGuardian	Warrior/Synchro/Effect	Earth	6	2800	2000		A0/T1	1 Tuner + 1 or more non-Tuner monsters When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon that monster to your side of the field in face-up Defense Position.
Handcuffs Dragon	DTP1	HandcuffsDragon	Dragon/Effect	Wind	5	1800	1800			When this card is destroyed by battle with an attacking monster your opponent controls and is sent to the Graveyard, you can equip this card to that monster. The equipped monster loses 1800 ATK. When it is destroyed and this card is sent to the Graveyard, you can Special Summon this card.
Harpie Lady 1	DTP1	HarpieLady1	Winged Beast/Effect	Wind	4	1300	1400			This card's name is treated as "Harpie Lady". As long as this card remains on the field, increase the ATK of all WIND monsters by 300 points.
Inferno Fire Blast	DTP1	InfernoFireBlast	Normal Spell							Select 1 face-up "Red-Eyes B. Dragon" on your side of the field to activate this card. Inflict Damage to your opponent?s Life Points equal the original ATK of the selected "Red-Eyes B. Dragon". "Red-Eyes B. Dragon" cannot attack the same turn you use this card.
Mask of Weakness	DTP1	MaskofWeakness	Normal Trap							Decrease the ATK of 1 attacking monster by 700 points until the end of the turn.
Negate Attack	DTP1	NegateAttack	Counter Trap							Activate only when your opponent's monster declares an attack. Negate the attack of that 1 monster and end the Battle Phase.
Nitro Synchron	DTP1	NitroSynchron	Machine/Tuner/Effect	Fire	2	300	100			When this card is used to Synchro Summon a "Nitro" Synchro Monster and is sent to the Graveyard, draw 1 card.
Reinforcements	DTP1	Reinforcements	Normal Trap							Increase 1 selected monster's ATK by 500 points during the turn this card is activated.
Swift Gaia The Fierce Knight	DTP1	SwiftGaiaTheFierceKnight	Warrior/Effect	Dark	7	2300	2100			If this is the only card in your hand, you can Summon this card in face-up Attack Position without Tributing monsters. This is treated as a Normal Summon.
Graceful Dice	EDS	GracefulDice	Quick-Play Spell							Roll 1 six-sided die. The result is multiplied by 100 points and added to the ATK and DEF of all monsters you control until the end of your turn. Monsters summoned after this card's activiation are excluded.
Skull Dice	EDS	SkullDice	Normal Trap							Roll 1 six-sided die. The result is multiplies by 100 points and subtracted from the ATK and DEF of all monsters in your opponent's control until the end of your turn. Monsters summoned after this card's activation are excluded.
Armed Changer	EEN	ArmedChanger	Equip Spell							Send 1 Equip Spell Card from your hand to the Graveyard to activate this card. If the equipped monster destroys a monster as a result of battle, the controller of this Equip Card can add 1 monster with ATK equal to or less than the equipped monster from their Graveyard to their hand.
Bonding - H2O	EEN	BondingH2O	Normal Spell							Tribute 2 "Hydrogeddon"s and 1 "Oxygeddon" on your side of the field. Special Summon 1 "Water Dragon" from your hand, Deck or Graveyard.
Boss Rush	EEN	BossRush	Continuous Spell							The controller of this card cannot Normal Summon or Set. During the End Phase of the turn that a monster on your side of the field that includes "B.E.S." in its card name, or is named "Big Core", is destroyed and sent to the Graveyard, you can Special Summon from your Deck 1 monster that includes "B.E.S." in its card name, or is named "Big Core".
Branch	EEN	Branch	Continuous Spell							When a Fusion Monster on the field is destroyed and sent to the Graveyard, you can Special Summon from your Graveyard 1 of the Fusion Material Monsters that you used for the Fusion Summon of that Fusion Monster.
Brron, Mad King of Dark World	EEN	BrronMadKingofDarkWorld	Fiend/Effect	Dark	4	1800	400			When this card inflicts Battle Damage to your opponent's Life Points, you can select 1 card in your hand and discard it to the Graveyard.
Cyber Blader	EEN	CyberBlader	Warrior/Fusion/Effect	Earth	7	2100	800			Etoile Cyber + "Blade Skater" A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. While your opponent controls only 1 monster, this card is not destroyed by battle. While your opponent controls only 2 monsters, double the ATK of this card. While your opponent controls only 3 monsters, this card negates the effects of your opponent's Spell, Trap, and Effect Monster Cards.
Gateway to Dark World	EEN	GatewaytoDarkWorld	Quick-Play Spell							If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during the turn this card is activated. Special Summon from your Graveyard 1 monster that includes "Dark World" in its card name.
Nanobreaker	EEN	Nanobreaker	Machine/Effect	Earth	4	1600	1800			If this card attacks a face-up Level 3 or lower monster, destroy the monster with this card's effect without applying Damage Calculation.
Pot of Avarice	EEN	PotofAvarice	Normal Spell						A1/T1	Select 5 Monster Cards from your Graveyard, then add them to your Deck and shuffle it. After that, draw 2 cards from your Deck.
Sacred Phoenix of Nephthys	EEN	SacredPhoenixofNephthys	Winged Beast/Effect	Fire	8	2400	1600			If this card is destroyed by a card effect, Special Summon this card during your next Standby Phase. If you Special Summon this card successfully in this way, destroy all Spell and Trap Cards on the field.
Water Dragon	EEN	WaterDragon	Sea Serpent/Effect	Water	8	2800	2600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Bonding - H2O". While this card is face-up on the field, the ATK of FIRE monsters and Pyro-Type monsters become 0. When this card is destroyed and sent to the Graveyard, you can Special Summon 2 "Hydrogeddon"s and 1 "Oxygeddon" from your Graveyard.
Cyber Prima	EOJ	CyberPrima	Warrior/Effect	Light	6	2300	1600			When this card is Tribute Summoned, destroy all face-up Spell Cards on the field.
Andro Sphinx	EP1	AndroSphinx	Beast/Effect	Light	10	3000	2500			You can pay 500 Life Points to Special Summon this card when "Pyramid of Light" is on the field. This card cannot attack during the turn it is Normal Summoned or Special Summoned. This card cannot be Special Summoned from the Graveyard. If this card destroys a Defense Position monster as a result of battle, inflict damage to your opponent's Life Points equal to half of the ATK of the destroyed monster.
Card of Sanctity	EP1	CardofSanctity	Normal Spell							Remove all cards in your hand and on your side of the field from play. Draw cards until you have 2 cards in your hand.
Familiar Knight	EP1	FamiliarKnight	Warrior/Effect	Dark	3	1200	1400			When this card is destroyed and sent to the Graveyard as a result of battle, each player can Special Summon 1 level 4 monster from their hand.
Inferno Tempest	EP1	InfernoTempest	Quick-Play Spell							When you take 3000 or more Battle Damage from 1 attack, you can activate this card. Remove all monsters in each player's Deck and Graveyard from play.
Peten the Dark Clown	EP1	PetentheDarkClown	Spellcaster/Effect	Dark	3	500	1200			When this card is sent to your Graveyard, you can remove this card from the Graveyard to Special Summon 1 "Peten the Dark Clown" from your hand or Deck.
Rare Metal Dragon	EP1	RareMetalDragon	Dragon/Effect	Dark	4	2400	1200			This card cannot be Normal Summoned or Set.
Return from the Different Dimension	EP1	ReturnfromtheDifferentDimension	Normal Trap						A1/T1	Pay half your Life Points. Special Summon as many of your monsters as possible that have been removed from play. During the End Phase, remove from play all monsters that were Special Summoned by this effect.
Sphinx Teleia	EP1	SphinxTeleia	Beast/Effect	Light	10	2500	3000			You can pay 500 Life Points to Special Summon this card when "Pyramid of Light" is on the field. This card cannot attack during the turn it is Normal Summoned or Special Summoned. This card cannot be Special Summoned from the Graveyard. If this card destroys a Defense Position monster as a result of battle, inflict damage to your opponent's Life Points equal to half of the DEF of the destroyed monster.
Theinen the Great Sphinx	EP1	TheinentheGreatSphinx	Beast/Effect	Light	10	3500	3000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by paying 500 life points when both "Andro Sphinx" and "Sphinx Teleia" on your side of the field are destroyed at the same time, then you can Special Summon this monster from your hand or Deck. When this card is special summoned successfully, pay 500 Life Points to increase the ATK of this card by 3000 points until the end of the End phase.
Beast Soul Swap	FET	BeastSoulSwap	Normal Trap							Return to the owner's hand 1 face-up Beast-Type monster on your side of the field, and the owner of that card Special Summons 1 Beast-Type monster that has the same Level as the monster that you returned.
Behemoth the King of all Animals	FET	BehemoththeKingofallAnimals	Beast/Effect	Earth	7	2700	1500			This card can be Normal Summoned or Set with 1 Tribute Monster. In that case, the original ATK of this card becomes 2000. When this card is Tribute Summoned successfully, you can return from your Graveyard to the owner's hand a number of Beast-Type monsters equal to the number of Tributed monsters.
Big-Tusked Mammoth	FET	BigTuskedMammoth	Beast/Effect	Earth	5	2000	1000			As long as this card remains face-up on the field, monsters on your opponent's side of the field cannot attack during the same turn that they are Normal Summoned, Flip Summoned, or Special Summoned.
