Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Neo-Spacian Aqua Dolphin	LCGX	NeoSpacianAquaDolphin1	Warrior/Effect	Water	3	600	800	C		Once per turn: You can discard 1 card; look at your opponent's hand and choose 1 Monster Card in it. If you control a monster with ATK greater than or equal to the ATK of the chosen card, destroy the chosen card and inflict 500 damage to your opponent. Otherwise, take 500 damage.
Neo-Spacian Dark Panther	LCGX	NeoSpacianDarkPanther1	Beast/Effect	Dark	3	1000	500	C		Once per turn: You can target 1 face-up monster your opponent controls; until the End Phase, while you control this face-up card, this card's name and effects become those of that target.
Neo-Spacian Flare Scarab	LCGX	NeoSpacianFlareScarab1	Insect/Effect	Fire	3	500	500	C		This card gains 400 ATK for each Spell/Trap Card your opponent controls.
Neo-Spacian Glow Moss	LCGX	NeoSpacianGlowMoss1	Plant/Effect	Light	3	300	900	C		When this card attacks or is attacked: Your opponent draws 1 card. Reveal it, and based on its type apply this effect. *Monster: End the Battle Phase. *Spell: If this card is attacking, you can change it to a direct attack instead. *Trap: Change this card to Defense Position.
Neo-Spacian Grand Mole	LCGX	NeoSpacianGrandMole1	Rock/Effect	Earth	3	900	300	C	A1/T1	At the start of the Damage Step, if this card battles an opponent's monster: You can return both monsters to the hand (without damage calculation).
Non-Fusion Area	LCGX	NonFusionArea1	Continuous Trap					C		Neither player can Fusion Summon.
O - Oversoul	LCGX	OOversoul1	Normal Spell					C		Target 1 "Elemental HERO" Normal Monster in your Graveyard; Special Summon that target.
Offering to the Snake Deity	LCGX	OfferingtotheSnakeDeity1	Normal Trap					C		Target 1 face-up Reptile-Type monster you control and 2 cards your opponent controls; destroy all three targets.
Over Destiny	LCGX	OverDestiny1	Normal Spell					R		Target 1 "Destiny HERO" monster in your Graveyard; Special Summon 1 "Destiny HERO" monster from your Deck whose Level is less than or equal to half of that target's Level. The Special Summoned monster is destroyed during the End Phase of this turn.
Overload Fusion	LCGX	OverloadFusion1	Normal Spell					R		Banish, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a DARK Machine-Type Fusion Monster Card, then Special Summon that 1 Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.)
Phantom of Chaos	LCGX	PhantomofChaos1	Fiend/Effect	Dark	4	0	0	ScR		Any Battle Damage your opponent takes from battles involving this card becomes 0. Once per turn: You can target 1 Effect Monster in your Graveyard; banish that target, then, until the End Phase, this card's name and ATK become that monster's name and ATK, and it gains that monster's effects. You must control this face-up card to activate and to resolve this effect.
Phantom Skyblaster	LCGX	PhantomSkyblaster1	Fiend/Effect	Dark	4	1100	800	ScR		When this card is Normal or Flip Summoned: You can Special Summon any number of "Skyblaster Tokens" (Fiend-Type/DARK/Level 4/ATK 500/DEF 500), up to the number of monsters you control. During your Standby Phase: You can inflict 300 damage to your opponent for each "Skyblaster" monster you control. If you activate this effect, "Skyblaster" monsters cannot declare an attack this turn.
Power Bond	LCGX	PowerBond1	Normal Spell					ScR		Send, from your hand or your side of the field to the Graveyard, Fusion Material Monsters that are listed on a Machine-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck, and it gains ATK equal to its original ATK. (This Special Summon is treated as a Fusion Summon.) During the End Phase of this turn, the player who activated this card takes damage equal to the original ATK of the monster (at the time it was Summoned).
Proto-Cyber Dragon	LCGX	ProtoCyberDragon1	Machine/Effect	Light	3	1100	600	U		This card's name becomes "Cyber Dragon" while it is face-up on the field.
R - Righteous Justice	LCGX	RRighteousJustice1	Normal Spell					C		Destroy Spell/Trap Cards equal to the number of face-up "Elemental HERO" cards you control.
Rainbow Dark Dragon	LCGX	RainbowDarkDragon1	Dragon/Effect	Dark	10	4000	0	U		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 7 DARK monsters with different names from your Graveyard, and cannot be Special Summoned by other ways. You can banish all other DARK monsters you control and from your Graveyard; this card gains 500 ATK for each card banished this way.
Rainbow Dragon	LCGX	RainbowDragon1	Dragon/Effect	Light	10	4000	0	U		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 7 "Crystal Beast" cards with different names on your field or in your Graveyard, and cannot be Special Summoned by other ways. This card cannot activate its effects the turn it is Special Summoned. *During either player's turn: You can send all "Crystal Beast" monsters you control to the Graveyard; this card gains 1000 ATK for each card sent. *You can banish all "Crystal Beast" monsters in your Graveyard; shuffle all cards on the field into the Deck.
Rainbow Gravity	LCGX	RainbowGravity1	Normal Trap					C		If you have 7 "Crystal Beast" cards with different names on the field or in your Graveyard: Special Summon 1 "Rainbow Dragon" or "Rainbow Dark Dragon" from your Deck or Graveyard, ignoring the Summoning conditions.
Rainbow Neos	LCGX	RainbowNeos1	Warrior/Fusion/Effect	Light	10	4500	3000	S		"Elemental HERO Neos" + "Rainbow Dragon" or " Rainbow Dark Dragon". Must be Fusion Summoned with the above Fusion Material Monsters and cannot be Special Summoned by other ways. Once per turn: You can activate 1 of these effects. *Send 1 monster you control to the Graveyard; shuffle all monsters your opponent controls into the Deck. *Send 1 Spell/Trap Card you control to the Graveyard; shuffle all Spell and Trap Cards your opponent controls into the Deck. *Send 1 card from the top of your Deck to the Graveyard; shuffle all cards in your opponent's Graveyard into the Deck.
Rainbow Path	LCGX	RainbowPath1	Normal Trap					C		When an opponent's monster declares an attack: Send 1 "Crystal Beast" card from your Spell & Trap Card Zone to the Graveyard to target the attacking monster; negate the attack, then you can add 1 "Rainbow Dragon" or "Rainbow Dark Dragon" from your Deck to your hand.
Rare Value	LCGX	RareValue1	Normal Spell					S		If there are 2 or more face-up "Crystal Beast" cards in your Spell & Trap Card Zone: Your opponent chooses 1 "Crystal Beast" card in your Spell & Trap Card Zone and sends it to the Graveyard, then you draw 2 cards.
Return of the Six Samurai	LCGX	ReturnoftheSixSamurai1	Normal Trap					C		Target 1 "Six Samurai" monster in your Graveyard; Special Summon that target, then destroy it during the End Phase.
Rise of the Snake Deity	LCGX	RiseoftheSnakeDeity1	Normal Trap					C		When a face-up "Vennominon the King of Poisonous Snakes" you control is destroyed, except by battle: Special Summon 1 "Vennominaga the Deity of Poisonous Snakes" from your hand or Deck.
Rose Bud	LCGX	RoseBud1	Normal Spell					R		Tribute 1 "Elemental HERO Knospe"; Special Summon 1 "Elemental HERO Poison Rose" from your hand or Deck.
Shutendoji	LCGX	Shutendoji1	Zombie/Effect	Earth	4	1500	800	U		Once per turn, you can activate 1 of these effects. *Banish 2 Zombie-Type monsters from your Graveyard; draw 1 card. *Target 1 of your banished Zombie-Type monsters; return that target to the top of your Deck.
Skyscraper	LCGX	Skyscraper1	Field Spell					C		When an "Elemental HERO" monster attacks, if its ATK is lower than the ATK of the attack target, the attacking monster gains 1000 ATK during damage calculation only.
Skyscraper 2 - Hero City	LCGX	Skyscraper2HeroCity1	Field Spell					ScR		Once per turn, during your Main Phase, if you control this card: You can target 1 "Elemental HERO" monster in your Graveyard that was destroyed by battle; Special Summon that target.
Space Gift	LCGX	SpaceGift1	Normal Spell					C		Draw 1 card for each different "Neo-Spacian" name on the monsters you control.
Spark Blaster	LCGX	SparkBlaster1	Equip Spell					C		Equip only to "Elemental HERO Sparkman". During your Main Phase: You can target 1 face-up monster; change the battle position of that target. After you use this effect 3 times, destroy this card.
Success Probability 0	LCGX	SuccessProbability01	Normal Trap					C		Send 2 random Fusion Monsters from your opponent's Extra Deck to the Graveyard.
Super Polymerization	LCGX	SuperPolymerization1	Quick-Play Spell					ScR		Discard 1 card; send, from either side of the field to the Graveyard, the Fusion Material Monsters that are listed on a Fusion Monster Card, then Special Summon that Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.) Spells, Traps and card effects cannot be activated in response to this card's activation.
Swiftstrike Armor	LCGX	SwiftstrikeArmor1	Continuous Trap					R		During your Draw Phase, each time you draw a "Six Samurai" Monster Card(s): You can reveal it; Special Summon it.
System Down	LCGX	SystemDown1	Normal Spell					C		Pay 1000 Life Points; banish all face-up Machine-Type monsters your opponent controls and in their Graveyard.
Terra Firma Gravity	LCGX	TerraFirmaGravity1	Normal Trap					R		During your opponent's Battle Phase, if you control "Elemental HERO Terra Firma": This turn, all Level 4 or lower monsters your opponent controls that can attack a face-up "Elemental HERO Terra Firma" you control must attack it, and cannot otherwise attack.
Test Tiger	LCGX	TestTiger1	Beast/Effect	Earth	3	600	300	ScR		If you control a face-up "Gladiator Beast" monster, you can Special Summon this card (from your hand). You can Tribute this card to target 1 face-up "Gladiator Beast" monster you control; shuffle that target into the Deck, then Special Summon 1 "Gladiator Beast" from your Deck, and treat it as if it was Special Summoned by the effect of a "Gladiator Beast" monster.
The Flute of Summoning Kuriboh	LCGX	TheFluteofSummoningKuriboh1	Quick-Play Spell					U		Add 1 "Kuriboh" or 1 "Winged Kuriboh" from your Deck to your hand, OR Special Summon 1 "Kuriboh" or 1 "Winged Kuriboh" from your Deck.
The Six Samurai - Irou	LCGX	TheSixSamuraiIrou1	Warrior/Effect	Dark	4	1700	1200	C		At the end of the Damage Step, if this card attacked: Destroy the monster this card attacked. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Kamon	LCGX	TheSixSamuraiKamon1	Warrior/Effect	Fire	3	1500	1000	C		Once per turn: You can target 1 face-up Spell/Trap Card; destroy that target. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. This monster cannot declare an attack during the turn this effect is used. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Nisashi	LCGX	TheSixSamuraiNisashi1	Warrior/Effect	Wind	4	1400	700	C		While you control another "Six Samurai" monster with a different name, this card can attack twice during each Battle Phase. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Yaichi	LCGX	TheSixSamuraiYaichi1	Warrior/Effect	Water	3	1300	800	C		Once per turn: You can target 1 Set Spell/Trap Card; destroy that target. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. This monster cannot declare an attack during the turn this effect is used. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Yariza	LCGX	TheSixSamuraiYariza1	Warrior/Effect	Earth	3	1000	500	C		While you control another "Six Samurai" monster with a different name, this card can attack your opponent directly. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Zanji	LCGX	TheSixSamuraiZanji1	Warrior/Effect	Light	4	1800	1300	C		At the end of the Damage Step, if this card attacked: Destroy the monster this card attacked. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
Thunder King Rai-Oh	LCGX	ThunderKingRaiOh2	Thunder/Effect	Light	4	1900	800	C		Neither player can add cards from their Deck to their hand except by drawing them. During either player's turn, when your opponent would Special Summon a monster: You can send this face-up card to the Graveyard; negate the Special Summon and destroy it.
Transcendent Wings	LCGX	TranscendentWings1	Quick-Play Spell					C		Send 1 "Winged Kuriboh" you control and 2 cards from your hand to the Graveyard; Special Summon 1 "Winged Kuriboh LV10" from your hand or Deck.
Vennominaga the Deity of Poisonous Snakes	LCGX	VennominagatheDeityofPoisonousSnakes1	Reptile/Effect	Dark	10	0	0	U		Cannot be Normal Summoned or Set. Must first be Special Summoned with "Rise of the Snake Deity" and cannot be Special Summoned by other ways except by its own effect. This card gains 500 ATK for each Reptile-Type monster in your Graveyard. This card cannot be targeted by, and is unaffected by, Spell/Trap effects and other Effect Monsters' effects. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other Reptile-Type monster from your Graveyard; Special Summon this card. When this card inflicts Battle Damage to your opponent: Place 1 Hyper-Venom Counter on it. When 3 Hyper-Venom Counters are on this card, you win the Duel.
Vennominon the King of Poisonous Snakes	LCGX	VennominontheKingofPoisonousSnakes1	Reptile/Effect	Dark	8	0	0	S		Cannot be Special Summoned by another Effect Monster's effect. This card is unaffected by "Venom Swamp". This card gains 500 ATK for each Reptile-Type monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other Reptile-Type monster from your Graveyard; Special Summon this card.
Venom Swamp	LCGX	VenomSwamp1	Field Spell					C		During each player's End Phase: Place 1 Venom Counter on each face-up monster, except "Venom" monsters. Monsters lose 500 ATK for each Venom Counter on them. Destroy a monster if its ATK becomes 0 by this effect.
White Night Dragon	LCGX	WhiteNightDragon1	Dragon/Effect	Water	8	3000	2500	U		During either player's turn, when a Spell/Trap Card that targets this card is activated: Negate the activation and destroy it. When a face-up monster you control is targeted for an attack: You can send 1 Spell/Trap card you control to the Graveyard; change the target to this card.
Winged Kuriboh	LCGX	WingedKuriboh1	Fairy/Effect	Light	1	300	200	C		If this card on the field is destroyed and sent to the Graveyard: Any further Battle Damage you take this turn becomes 0.
Winged Kuriboh LV10	LCGX	WingedKuribohLV101	Fairy/Effect	Light	10	300	200	C		Cannot be Normal Summoned or Set. Must be Special Summoned with "Transcendent Wings" and cannot be Special Summoned by other ways. During your opponent's Battle Phase: You can Tribute this face-up card; destroy all Attack Position monsters your opponent controls and inflict damage to your opponent equal to the combined original ATK of those destroyed monster(s).
Winged Kuriboh LV9	LCGX	WingedKuribohLV91	Fairy/Effect	Light	9	?	?	ScR		During either player's turn, as Chain Link 3 or higher; You can Special Summon this card from your hand. Spell Cards that have been activated are banished instead of being sent to the Graveyard. The ATK and DEF of this card are each equal to the number of Spell Cards in your opponent's Graveyard x 500. You can only control 1 face-up "Winged Kuriboh LV9".
Wroughtweiler	LCGX	Wroughtweiler1	Machine/Effect	Earth	3	800	1200	C		When this card is destroyed by battle and sent to the Graveyard: Target 1 "Elemental HERO" card and 1 "Polymerization" in your Graveyard; add both those targets to your hand.
Wulf, Lightsworn Beast	LCGX	WulfLightswornBeast1	Beast-Warrior/Effect	Light	4	2100	300	U		Cannot be Normal Summoned or Set. When this card is sent from your Deck to the Graveyard: Special Summon it.
Yubel	LCGX	Yubel1	Fiend/Effect	Dark	10	0	0	ScR		This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. Before damage calculation, when this face-up Attack Position card is attacked by your opponent's monster: Inflict damage to your opponent equal to that monster's ATK. During your End Phase: Tribute 1 other monster or destroy this card. When this card is destroyed, except by its own effect: Its owner can Special Summon 1 "Yubel - Terror Incarnate" from their hand, Deck or Graveyard.
Yubel - Terror Incarnate	LCGX	YubelTerrorIncarnate1	Fiend/Effect	Dark	11	0	0	ScR		Cannot be Normal Summoned or Set. Must be Special Summoned by "Yubel", and cannot be Special Summoned other ways. This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. Before damage calculation, when this face-up Attack Position card is attacked by an opponent's monster: Inflict damage to your opponent equal to that monster's ATK. During your End Phase: Destroy all other monsters on the field. When this face-up card leaves the field: You can Special Summon 1 "Yubel - The Ultimate Nightmare" from your hand, Deck or Graveyard.
Yubel - The Ultimate Nightmare	LCGX	YubelTheUltimateNightmare1	Fiend/Effect	Dark	12	0	0	ScR		Cannot be Normal Summoned or Set. Must be Special Summoned by "Yubel - Terror Incarnate", and cannot be Special Summoned by other ways. This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. At the end of the Damage Step, if this face-up Attack Position card battles with an opponent's monster: Inflict damage equal to that monster's ATK to your opponent, also destroy that monster.
